lead_id,campaign_id,created_date,stage,deal_value_zar,closed_date
LD005355,CMP0018,2026-02-18,qualified,,
LD005356,CMP0018,2026-02-18,LOST,,2026-03-27
LD005357,CMP0018,2026-02-18,NEW ,,
LD005358,CMP0018,2026-02-19,lost,,2026-04-02
LD005359,CMP0018,2026-02-20,qualified,,
LD005360,CMP0018,2026-02-20,Qualified,,
LD005361,CMP0018,2026-02-20,qualified,,
LD005362,CMP0018,2026-02-21,Lost,,2026-03-05
LD005363,CMP0018,2026-02-22,lost,,2026-03-11
LD005364,CMP0018,2026-02-24,lost,,2026-03-20
LD005365,CMP0018,2026-02-26,Won ,244300.0,2026-04-14
LD005366,CMP0018,2026-02-27,WON,341200.0,2026-03-21
LD005367,CMP0018,2026-02-27,lost,,2026-03-18
LD005368,CMP0018,2026-02-27,WON,264400.0,2026-03-26
LD005369,CMP0018,2026-02-27,New,,
LD005370,CMP0018,2026-02-28,Qualified,,
LD005371,CMP0018,2026-03-01,Lost,,2026-04-09
LD005372,CMP0018,2026-03-01,New,,
LD005373,CMP0018,2026-03-01,NEW ,,
LD005374,CMP0018,2026-03-02,Lost,,2026-04-04
LD005375,CMP0018,2026-03-02,Lost,,2026-04-09
LD005376,CMP0018,2026-03-02,new,,
LD005377,CMP0018,2026-03-03,NEW ,,
LD005378,CMP0018,2026-03-03,Lost,,2026-03-11
LD005379,CMP0018,2026-03-03,Lost,,2026-03-12
LD005380,CMP0018,2026-03-03,new,,
LD005381,CMP0018,2026-03-04,LOST,,2026-03-16
LD005382,CMP0018,2026-03-06,NEW ,,
LD005383,CMP0018,2026-03-06,New,,
LD005384,CMP0018,2026-03-08,qualified,,
LD005385,CMP0018,2026-03-08,NEW ,,
LD005386,CMP0018,2026-03-09,new,,
LD005387,CMP0018,2026-03-09,LOST,,2026-04-15
LD005388,CMP0018,2026-03-10,lost,,2026-03-29
LD005389,CMP0018,2026-03-10,lost,,2026-03-23
LD005390,CMP0018,2026-03-10,qualified,,
LD005391,CMP0018,2026-03-11,lost,,2026-03-19
LD005392,CMP0018,2026-03-11,new,,
LD005393,CMP0018,2026-03-11,qualified,,
LD005394,CMP0018,2026-03-12,lost,,2026-03-22
LD005395,CMP0018,2026-03-12,Lost,,2026-04-18
LD005396,CMP0018,2026-03-12,Qualified,,
LD005397,CMP0018,2026-03-12,new,,
LD005398,CMP0018,2026-03-14,new,,
LD005399,CMP0018,2026-03-15,New,,
LD005400,CMP0018,2026-03-16,NEW ,,
LD005401,CMP0018,2026-03-16,Qualified,,
LD005402,CMP0018,2026-03-17,NEW ,,
LD005403,CMP0018,2026-03-17,WON,251600.0,2026-05-02
LD005404,CMP0018,2026-03-18,proposal ,,
LD005405,CMP0018,2026-03-18,NEW ,,
LD005406,CMP0018,2026-03-21,qualified,,
LD005407,CMP0018,2026-03-21,new,,
LD005408,CMP0018,2026-03-22,Qualified,,
LD005409,CMP0018,2026-03-23,new,,
LD005410,CMP0018,2026-03-23,Won ,316200.0,2026-04-14
LD005411,CMP0018,2026-03-23,Proposal,,
LD005412,CMP0018,2026-03-24,Proposal,,
LD005413,CMP0018,2026-03-24,Lost,,2026-04-09
LD005414,CMP0018,2026-03-26,Qualified,,
LD005415,CMP0018,2026-03-26,Qualified,,
LD005416,CMP0018,2026-03-26,new,,
LD005417,CMP0018,2026-03-28,Proposal,,
LD005418,CMP0018,2026-03-29,Lost,,2026-04-05
LD005419,CMP0018,2026-03-29,New,,
LD005420,CMP0018,2026-03-31,new,,
LD005421,CMP0018,2026-04-01,new,,
LD005422,CMP0018,2026-04-01,New,,
LD005423,CMP0018,2026-04-01,LOST,,2026-04-18
LD005424,CMP0018,2026-04-01,lost,,2026-04-18
LD005425,CMP0018,2026-04-01,Lost,,2026-04-10
LD005426,CMP0018,2026-04-02,new,,
LD005427,CMP0018,2026-04-02,Qualified,,
LD005428,CMP0018,2026-04-02,New,,
LD005429,CMP0018,2026-04-03,Won,222100.0,2026-05-21
LD005430,CMP0018,2026-04-03,Lost,,2026-04-20
LD005431,CMP0018,2026-04-03,Lost,,2026-04-30
LD005432,CMP0018,2026-04-05,new,,
LD005433,CMP0018,2026-04-06,new,,
LD005434,CMP0018,2026-04-07,proposal ,,
LD005435,CMP0018,2026-04-07,LOST,,2026-04-28
LD005436,CMP0018,2026-04-07,Won ,187700.0,2026-05-23
LD005437,CMP0018,2026-04-08,Lost,,2026-04-21
LD005438,CMP0018,2026-04-09,Lost,,2026-04-21
LD005439,CMP0018,2026-04-09,qualified,,
LD005440,CMP0018,2026-04-09,Qualified,,
LD005441,CMP0018,2026-04-10,Qualified,,
LD005442,CMP0018,2026-04-11,proposal ,,
LD005443,CMP0018,2026-04-11,LOST,,2026-05-24
LD005444,CMP0018,2026-04-11,WON,166200.0,2026-06-04
LD005445,CMP0018,2026-04-13,new,,
LD005446,CMP0018,2026-04-13,LOST,,2026-05-08
LD005447,CMP0018,2026-04-13,proposal ,,
LD005448,CMP0018,2026-04-14,LOST,,2026-05-19
LD005449,CMP0018,2026-04-14,LOST,,2026-04-21
LD005450,CMP0018,2026-04-15,lost,,2026-05-15
LD005451,CMP0018,2026-04-15,Lost,,2026-05-01
LD005452,CMP0018,2026-04-15,New,,
LD005453,CMP0018,2026-04-17,new,,
LD005454,CMP0018,2026-04-17,Lost,,2026-04-27
LD005455,CMP0018,2026-04-17,Qualified,,
LD005456,CMP0018,2026-04-18,New,,
LD005457,CMP0018,2026-04-18,New,,
LD005458,CMP0018,2026-04-19,new,,
LD005459,CMP0018,2026-04-19,New,,
LD005460,CMP0018,2026-04-20,Qualified,,
LD005461,CMP0018,2026-04-20,won,233100.0,2026-05-04
LD005462,CMP0018,2026-04-22,lost,,2026-05-05
LD005463,CMP0018,2026-04-24,NEW ,,
LD005464,CMP0018,2026-04-24,lost,,2026-06-05
LD005465,CMP0018,2026-04-25,NEW ,,
LD005466,CMP0018,2026-04-25,LOST,,2026-05-28
LD005467,CMP0018,2026-04-25,Lost,,2026-05-15
LD005468,CMP0018,2026-04-25,Proposal,,
LD005469,CMP0018,2026-04-26,new,,
LD005470,CMP0018,2026-04-27,Lost,,2026-05-31
LD005471,CMP0018,2026-04-27,Qualified,,
LD005472,CMP0018,2026-04-27,New,,
LD005473,CMP0018,2026-04-28,Qualified,,
LD005474,CMP0018,2026-04-28,Proposal,,
LD005475,CMP0018,2026-04-28,lost,,2026-06-06
LD005476,CMP0018,2026-04-29,New,,
LD005477,CMP0018,2026-04-30,Qualified,,
LD005478,CMP0018,2026-05-01,qualified,,
LD005479,CMP0018,2026-05-01,lost,,2026-06-04
LD005480,CMP0018,2026-05-01,new,,
LD005481,CMP0018,2026-05-01,Lost,,2026-05-26
LD005482,CMP0018,2026-05-02,LOST,,2026-06-12
LD005483,CMP0018,2026-05-02,lost,,2026-05-21
LD005484,CMP0018,2026-05-03,NEW ,,
LD005485,CMP0018,2026-05-03,New,,
LD005486,CMP0018,2026-05-07,qualified,,
LD005487,CMP0018,2026-05-08,Lost,,2026-06-08
LD005488,CMP0018,2026-05-08,NEW ,,
LD005489,CMP0018,2026-05-08,LOST,,2026-06-15
LD005490,CMP0018,2026-05-09,Lost,,2026-06-20
LD005491,CMP0018,2026-05-11,LOST,,2026-06-09
LD005492,CMP0018,2026-05-11,lost,,2026-05-29
LD005493,CMP0018,2026-05-14,lost,,2026-06-09
LD005494,CMP0018,2026-05-15,new,,
LD005495,CMP0018,2026-05-16,qualified,,
LD005496,CMP0018,2026-05-17,LOST,,2026-05-28
LD005497,CMP0018,2026-05-17,lost,,2026-06-25
LD005498,CMP0018,2026-05-18,qualified,,
LD005499,CMP0018,2026-05-18,Won,534800.0,2026-06-30
LD005500,CMP0018,2026-05-18,Lost,,2026-05-30
LD005501,CMP0018,2026-05-19,new,,
LD005502,CMP0018,2026-05-20,LOST,,2026-06-03
LD005503,CMP0018,2026-05-21,Qualified,,
LD005504,CMP0018,2026-05-21,Lost,,2026-06-26
LD005505,CMP0018,2026-05-21,Lost,,2026-06-27
LD005506,CMP0018,2026-05-22,LOST,,2026-06-22
LD005507,CMP0018,2026-05-22,lost,,2026-06-03
LD005508,CMP0018,2026-05-23,new,,
LD005509,CMP0018,2026-05-23,Qualified,,
LD005510,CMP0018,2026-05-24,won,205900.0,2026-07-11
LD005511,CMP0018,2026-05-24,Qualified,,
LD005512,CMP0018,2026-05-24,won,281800.0,2026-06-25
LD005513,CMP0018,2026-05-25,LOST,,2026-06-03
LD005514,CMP0018,2026-05-25,lost,,2026-06-22
LD005515,CMP0018,2026-05-26,Lost,,2026-06-02
LD005516,CMP0018,2026-05-26,LOST,,2026-06-24
LD005517,CMP0018,2026-05-26,lost,,2026-06-13
LD005518,CMP0018,2026-05-26,lost,,2026-06-02
LD005519,CMP0018,2026-05-27,LOST,,2026-07-06
LD005520,CMP0018,2026-05-27,qualified,,
LD005521,CMP0018,2026-05-28,New,,
LD005522,CMP0018,2026-05-28,LOST,,2026-06-17
LD005523,CMP0018,2026-05-28,lost,,2026-06-12
LD005524,CMP0018,2026-05-29,WON,232100.0,2026-06-27
LD005525,CMP0018,2026-05-30,new,,
LD005526,CMP0018,2026-05-31,WON,260800.0,2026-06-21
LD005527,CMP0018,2026-06-01,NEW ,,
LD005528,CMP0018,2026-06-02,Lost,,2026-07-11
LD005529,CMP0018,2026-06-03,Lost,,2026-07-08
LD005530,CMP0018,2026-06-04,New,,
LD005531,CMP0018,2026-06-05,new,,
LD005532,CMP0018,2026-06-05,Lost,,2026-07-08
LD005533,CMP0018,2026-06-07,NEW ,,
LD005534,CMP0018,2026-06-09,NEW ,,
LD005535,CMP0018,2026-06-09,new,,
LD005536,CMP0018,2026-06-10,NEW ,,
LD005537,CMP0018,2026-06-11,lost,,2026-06-27
LD005538,CMP0018,2026-06-12,Proposal,,
LD005539,CMP0018,2026-06-12,qualified,,
LD005540,CMP0018,2026-06-12,Won ,204800.0,2026-07-08
LD005541,CMP0018,2026-06-13,Lost,,2026-07-17
LD005542,CMP0018,2026-06-14,qualified,,
LD005543,CMP0018,2026-06-16,lost,,2026-06-23
LD005544,CMP0018,2026-06-17,New,,
LD005545,CMP0018,2026-06-17,Lost,,2026-06-28
LD005546,CMP0018,2026-06-18,qualified,,
LD005547,CMP0018,2026-06-19,Lost,,2026-07-05
LD005548,CMP0018,2026-06-20,qualified,,
LD005549,CMP0018,2026-06-21,proposal ,,
LD005550,CMP0018,2026-06-22,Lost,,2026-07-21
LD005551,CMP0018,2026-06-22,new,,
LD005552,CMP0018,2026-06-23,New,,
LD005553,CMP0018,2026-06-25,Lost,,2026-07-10
LD005554,CMP0018,2026-06-25,Qualified,,
LD005555,CMP0018,2026-06-25,Proposal,,
LD005556,CMP0018,2026-06-25,lost,,2026-07-05
LD005557,CMP0018,2026-06-26,WON,337600.0,2026-07-22
LD005558,CMP0018,2026-06-26,lost,,2026-08-09
LD005559,CMP0018,2026-06-26,new,,
LD005560,CMP0018,2026-06-27,new,,
LD005561,CMP0018,2026-06-28,qualified,,
LD005562,CMP0018,2026-06-28,Qualified,,
LD005563,CMP0018,2026-06-28,New,,
LD005564,CMP0018,2026-06-29,qualified,,
LD005565,CMP0018,2026-06-30,qualified,,
LD005566,CMP0018,2026-06-30,new,,
LD005567,CMP0018,2026-07-01,lost,,2026-07-27
LD005568,CMP0018,2026-07-01,New,,
LD005569,CMP0018,2026-07-01,WON,227800.0,2026-08-20
LD005570,CMP0018,2026-07-01,qualified,,
LD005571,CMP0018,2026-07-03,Qualified,,
LD005572,CMP0018,2026-07-03,new,,
LD005573,CMP0018,2026-07-03,Proposal,,
LD005574,CMP0018,2026-07-03,qualified,,
LD005575,CMP0018,2026-07-04,NEW ,,
LD005576,CMP0019,2025-11-17,New,,
LD005577,CMP0019,2025-11-17,Lost,,2025-11-26
LD005578,CMP0019,2025-11-17,qualified,,
LD005579,CMP0019,2025-11-17,Lost,,2025-11-28
LD005580,CMP0019,2025-11-17,qualified,,
LD005581,CMP0019,2025-11-17,LOST,,2025-12-15
LD005582,CMP0019,2025-11-17,proposal ,,
LD005583,CMP0019,2025-11-17,NEW ,,
LD005584,CMP0019,2025-11-17,new,,
LD005585,CMP0019,2025-11-17,qualified,,
LD005586,CMP0019,2025-11-17,won,49200.0,2025-12-04
LD005587,CMP0019,2025-11-17,LOST,,2025-12-02
LD005588,CMP0019,2025-11-18,lost,,2025-12-18
LD005589,CMP0019,2025-11-18,New,,
LD005590,CMP0019,2025-11-18,Lost,,2025-12-16
LD005591,CMP0019,2025-11-19,qualified,,
LD005592,CMP0019,2025-11-19,LOST,,2026-01-02
LD005593,CMP0019,2025-11-19,New,,
LD005594,CMP0019,2025-11-19,Qualified,,
LD005595,CMP0019,2025-11-19,New,,
LD005596,CMP0019,2025-11-19,new,,
LD005597,CMP0019,2025-11-19,NEW ,,
LD005598,CMP0019,2025-11-19,LOST,,2025-12-02
LD005599,CMP0019,2025-11-19,lost,,2025-12-24
LD005600,CMP0019,2025-11-20,proposal ,,
LD005601,CMP0019,2025-11-20,Proposal,,
LD005602,CMP0019,2025-11-20,lost,,2025-12-07
LD005603,CMP0019,2025-11-21,NEW ,,
LD005604,CMP0019,2025-11-21,New,,
LD005605,CMP0019,2025-11-21,Lost,,2025-12-01
LD005606,CMP0019,2025-11-21,lost,,2025-12-19
LD005607,CMP0019,2025-11-21,LOST,,2025-12-08
LD005608,CMP0019,2025-11-21,LOST,,2025-12-26
LD005609,CMP0019,2025-11-21,Won,68400.0,2025-12-21
LD005610,CMP0019,2025-11-22,new,,
LD005611,CMP0019,2025-11-22,Qualified,,
LD005612,CMP0019,2025-11-22,lost,,2025-12-26
LD005613,CMP0019,2025-11-22,Qualified,,
LD005614,CMP0019,2025-11-22,NEW ,,
LD005615,CMP0019,2025-11-23,Qualified,,
LD005616,CMP0019,2025-11-23,Won ,34700.0,2026-01-12
LD005617,CMP0019,2025-11-23,New,,
LD005618,CMP0019,2025-11-23,won,65200.0,2025-12-28
LD005619,CMP0019,2025-11-23,new,,
LD005620,CMP0019,2025-11-24,Lost,,2025-12-05
LD005621,CMP0019,2025-11-24,new,,
LD005622,CMP0019,2025-11-24,new,,
LD005623,CMP0019,2025-11-24,New,,
LD005624,CMP0019,2025-11-25,lost,,2025-12-08
LD005625,CMP0019,2025-11-25,LOST,,2026-01-01
LD005626,CMP0019,2025-11-25,New,,
LD005627,CMP0019,2025-11-26,Qualified,,
LD005628,CMP0019,2025-11-26,qualified,,
LD005629,CMP0019,2025-11-26,Proposal,,
LD005630,CMP0019,2025-11-26,NEW ,,
LD005631,CMP0019,2025-11-26,new,,
LD005632,CMP0019,2025-11-27,qualified,,
LD005633,CMP0019,2025-11-27,lost,,2025-12-28
LD005634,CMP0019,2025-11-27,lost,,2025-12-11
LD005635,CMP0019,2025-11-27,new,,
LD005636,CMP0019,2025-11-28,qualified,,
LD005637,CMP0019,2025-11-28,NEW ,,
LD005638,CMP0019,2025-11-28,new,,
LD005639,CMP0019,2025-11-28,lost,,2026-01-08
LD005640,CMP0019,2025-11-28,Qualified,,
LD005641,CMP0019,2025-11-28,LOST,,2025-12-30
LD005642,CMP0019,2025-11-28,LOST,,2025-12-15
LD005643,CMP0019,2025-11-28,New,,
LD005644,CMP0019,2025-11-28,Lost,,2025-12-28
LD005645,CMP0019,2025-11-29,Won ,35500.0,2025-12-22
LD005646,CMP0019,2025-11-29,new,,
LD005647,CMP0019,2025-11-29,lost,,2025-12-29
LD005648,CMP0019,2025-11-29,Qualified,,
LD005649,CMP0019,2025-11-29,new,,
LD005650,CMP0019,2025-11-29,Qualified,,
LD005651,CMP0019,2025-11-29,qualified,,
LD005652,CMP0019,2025-11-29,LOST,,2026-01-11
LD005653,CMP0019,2025-11-29,new,,
LD005654,CMP0019,2025-11-30,Lost,,2025-12-18
LD005655,CMP0019,2025-11-30,NEW ,,
LD005656,CMP0019,2025-11-30,new,,
LD005657,CMP0019,2025-11-30,new,,
LD005658,CMP0019,2025-12-01,NEW ,,
LD005659,CMP0019,2025-12-01,LOST,,2025-12-23
LD005660,CMP0019,2025-12-01,LOST,,2025-12-10
LD005661,CMP0019,2025-12-01,NEW ,,
LD005662,CMP0019,2025-12-01,Lost,,2026-01-08
LD005663,CMP0019,2025-12-01,new,,
LD005664,CMP0019,2025-12-02,New,,
LD005665,CMP0019,2025-12-02,New,,
LD005666,CMP0019,2025-12-02,qualified,,
LD005667,CMP0019,2025-12-02,new,,
LD005668,CMP0019,2025-12-02,qualified,,
LD005669,CMP0019,2025-12-02,qualified,,
LD005670,CMP0019,2025-12-02,New,,
LD005671,CMP0019,2025-12-02,NEW ,,
LD005672,CMP0019,2025-12-02,Proposal,,
LD005673,CMP0019,2025-12-03,LOST,,2025-12-22
LD005674,CMP0019,2025-12-03,Lost,,2026-01-13
LD005675,CMP0019,2025-12-03,Qualified,,
LD005676,CMP0019,2025-12-03,LOST,,2025-12-19
LD005677,CMP0019,2025-12-03,new,,
LD005678,CMP0019,2025-12-03,qualified,,
LD005679,CMP0019,2025-12-03,New,,
LD005680,CMP0019,2025-12-04,Lost,,2026-01-17
LD005681,CMP0019,2025-12-04,lost,,2025-12-27
LD005682,CMP0019,2025-12-04,NEW ,,
LD005683,CMP0019,2025-12-04,LOST,,2025-12-14
LD005684,CMP0019,2025-12-04,NEW ,,
LD005685,CMP0019,2025-12-04,lost,,2025-12-18
LD005686,CMP0019,2025-12-04,Qualified,,
LD005687,CMP0019,2025-12-04,Qualified,,
LD005688,CMP0019,2025-12-05,qualified,,
LD005689,CMP0019,2025-12-05,new,,
LD005690,CMP0019,2025-12-05,qualified,,
LD005691,CMP0019,2025-12-05,Proposal,,
LD005692,CMP0019,2025-12-05,Won,42300.0,2025-12-21
LD005693,CMP0019,2025-12-05,Qualified,,
LD005694,CMP0019,2025-12-05,new,,
LD005695,CMP0019,2025-12-06,New,,
LD005696,CMP0019,2025-12-06,qualified,,
LD005697,CMP0019,2025-12-06,new,,
LD005698,CMP0019,2025-12-06,qualified,,
LD005699,CMP0019,2025-12-06,NEW ,,
LD005700,CMP0019,2025-12-06,Proposal,,
LD005701,CMP0019,2025-12-07,NEW ,,
LD005702,CMP0019,2025-12-07,WON,53400.0,2025-12-27
LD005703,CMP0019,2025-12-07,Qualified,,
LD005704,CMP0019,2025-12-07,new,,
LD005705,CMP0019,2025-12-08,Lost,,2025-12-26
LD005706,CMP0019,2025-12-08,lost,,2026-01-08
LD005707,CMP0019,2025-12-08,lost,,2025-12-15
LD005708,CMP0019,2025-12-08,Qualified,,
LD005709,CMP0019,2025-12-08,new,,
LD005710,CMP0019,2025-12-08,new,,
LD005711,CMP0019,2025-12-08,new,,
LD005712,CMP0019,2025-12-08,LOST,,2026-01-10
LD005713,CMP0019,2025-12-09,New,,
LD005714,CMP0019,2025-12-09,NEW ,,
LD005715,CMP0019,2025-12-09,Lost,,2026-01-05
LD005716,CMP0019,2025-12-09,New,,
LD005717,CMP0019,2025-12-09,NEW ,,
LD005718,CMP0019,2025-12-09,new,,
LD005719,CMP0019,2025-12-09,WON,29100.0,2026-01-09
LD005720,CMP0019,2025-12-09,new,,
LD005721,CMP0019,2025-12-10,NEW ,,
LD005722,CMP0019,2025-12-10,New,,
LD005723,CMP0019,2025-12-10,new,,
LD005724,CMP0019,2025-12-10,lost,,2025-12-23
LD005725,CMP0019,2025-12-10,lost,,2025-12-26
LD005726,CMP0019,2025-12-10,NEW ,,
LD005727,CMP0019,2025-12-10,lost,,2025-12-27
LD005728,CMP0019,2025-12-10,New,,
LD005729,CMP0019,2025-12-11,proposal ,,
LD005730,CMP0019,2025-12-11,Lost,,2026-01-03
LD005731,CMP0019,2025-12-11,LOST,,2026-01-13
LD005732,CMP0019,2025-12-11,lost,,2025-12-28
LD005733,CMP0019,2025-12-11,new,,
LD005734,CMP0019,2025-12-11,lost,,2025-12-20
LD005735,CMP0019,2025-12-12,NEW ,,
LD005736,CMP0019,2025-12-12,NEW ,,
LD005737,CMP0019,2025-12-12,proposal ,,
LD005738,CMP0019,2025-12-12,Lost,,2026-01-21
LD005739,CMP0019,2025-12-12,lost,,2026-01-14
LD005740,CMP0019,2025-12-12,Qualified,,
LD005741,CMP0019,2025-12-13,new,,
LD005742,CMP0019,2025-12-14,new,,
LD005743,CMP0019,2025-12-14,Qualified,,
LD005744,CMP0019,2025-12-15,new,,
LD005745,CMP0019,2025-12-15,Lost,,2025-12-31
LD005746,CMP0019,2025-12-15,LOST,,2026-01-23
LD005747,CMP0019,2025-12-15,lost,,2026-01-15
LD005748,CMP0019,2025-12-15,New,,
LD005749,CMP0019,2025-12-16,lost,,2025-12-25
LD005750,CMP0019,2025-12-16,Lost,,2026-01-21
LD005751,CMP0019,2025-12-16,qualified,,
LD005752,CMP0019,2025-12-16,LOST,,2026-01-03
LD005753,CMP0019,2025-12-16,won,42000.0,2026-02-11
LD005754,CMP0019,2025-12-16,Lost,,2025-12-31
LD005755,CMP0019,2025-12-16,Proposal,,
LD005756,CMP0019,2025-12-17,Qualified,,
LD005757,CMP0019,2025-12-17,New,,
LD005758,CMP0019,2025-12-17,lost,,2026-01-01
LD005759,CMP0019,2025-12-17,New,,
LD005760,CMP0019,2025-12-17,New,,
LD005761,CMP0019,2025-12-17,new,,
LD005762,CMP0019,2025-12-17,lost,,2026-01-18
LD005763,CMP0019,2025-12-18,lost,,2026-01-19
LD005764,CMP0019,2025-12-18,NEW ,,
LD005765,CMP0019,2025-12-18,Lost,,2026-01-14
LD005766,CMP0019,2025-12-18,won,64100.0,2026-01-05
LD005767,CMP0019,2025-12-18,new,,
LD005768,CMP0019,2025-12-18,Lost,,2026-01-16
LD005769,CMP0019,2025-12-19,qualified,,
LD005770,CMP0019,2025-12-19,Lost,,2026-01-09
LD005771,CMP0019,2025-12-19,new,,
LD005772,CMP0019,2025-12-19,NEW ,,
LD005773,CMP0019,2025-12-19,Lost,,2026-01-09
LD005774,CMP0019,2025-12-19,qualified,,
LD005775,CMP0019,2025-12-19,qualified,,
LD005776,CMP0019,2025-12-19,NEW ,,
LD005777,CMP0019,2025-12-19,Lost,,2026-01-28
LD005778,CMP0019,2025-12-20,Qualified,,
LD005779,CMP0019,2025-12-20,Lost,,2026-01-17
LD005780,CMP0019,2025-12-20,LOST,,2026-01-11
LD005781,CMP0019,2025-12-21,Proposal,,
LD005782,CMP0019,2025-12-21,qualified,,
LD005783,CMP0019,2025-12-21,New,,
LD005784,CMP0019,2025-12-22,lost,,2026-01-20
LD005785,CMP0019,2025-12-22,Qualified,,
LD005786,CMP0019,2025-12-23,lost,,2026-01-16
LD005787,CMP0019,2025-12-24,LOST,,2026-02-02
LD005788,CMP0019,2025-12-24,NEW ,,
LD005789,CMP0019,2025-12-24,New,,
LD005790,CMP0019,2025-12-24,New,,
LD005791,CMP0019,2025-12-24,lost,,2026-01-18
LD005792,CMP0019,2025-12-24,won,21000.0,2026-01-10
LD005793,CMP0019,2025-12-25,Qualified,,
LD005794,CMP0019,2025-12-25,NEW ,,
LD005795,CMP0019,2025-12-25,New,,
LD005796,CMP0019,2025-12-25,qualified,,
LD005797,CMP0019,2025-12-26,qualified,,
LD005798,CMP0019,2025-12-26,lost,,2026-01-30
LD005799,CMP0019,2025-12-26,Qualified,,
LD005800,CMP0019,2025-12-27,Proposal,,
LD005801,CMP0019,2025-12-27,Won ,47200.0,2026-01-17
LD005802,CMP0019,2025-12-27,qualified,,
LD005803,CMP0019,2025-12-28,lost,,2026-01-25
LD005804,CMP0019,2025-12-28,New,,
LD005805,CMP0019,2025-12-28,Qualified,,
LD005806,CMP0019,2025-12-28,NEW ,,
LD005807,CMP0019,2025-12-28,Proposal,,
LD005808,CMP0019,2025-12-29,NEW ,,
LD005809,CMP0019,2025-12-29,Qualified,,
LD005810,CMP0019,2025-12-29,New,,
LD005811,CMP0019,2025-12-29,LOST,,2026-02-08
LD005812,CMP0019,2025-12-29,Qualified,,
LD005813,CMP0019,2025-12-29,NEW ,,
LD005814,CMP0019,2025-12-29,LOST,,2026-01-29
LD005815,CMP0019,2025-12-29,Qualified,,
LD005816,CMP0019,2025-12-29,LOST,,2026-01-24
LD005817,CMP0019,2025-12-30,new,,
LD005818,CMP0019,2025-12-30,qualified,,
LD005819,CMP0019,2025-12-30,LOST,,2026-02-05
LD005820,CMP0019,2025-12-30,Qualified,,
LD005821,CMP0019,2025-12-30,qualified,,
LD005822,CMP0019,2025-12-30,Won ,39500.0,2026-02-09
LD005823,CMP0019,2025-12-30,Lost,,2026-01-10
LD005824,CMP0019,2025-12-30,qualified,,
LD005825,CMP0019,2025-12-31,new,,
LD005826,CMP0019,2025-12-31,won,54100.0,2026-02-15
LD005827,CMP0019,2025-12-31,New,,
LD005828,CMP0019,2025-12-31,lost,,2026-02-12
LD005829,CMP0019,2025-12-31,NEW ,,
LD005830,CMP0019,2025-12-31,NEW ,,
LD005831,CMP0019,2025-12-31,new,,
LD005832,CMP0019,2026-01-01,NEW ,,
LD005833,CMP0019,2026-01-01,NEW ,,
LD005834,CMP0019,2026-01-01,Qualified,,
LD005835,CMP0019,2026-01-01,lost,,2026-01-26
LD005836,CMP0019,2026-01-01,lost,,2026-01-22
LD005837,CMP0019,2026-01-01,new,,
LD005838,CMP0019,2026-01-01,qualified,,
LD005839,CMP0019,2026-01-02,New,,
LD005840,CMP0019,2026-01-02,Lost,,2026-01-18
LD005841,CMP0019,2026-01-02,New,,
LD005842,CMP0019,2026-01-02,Proposal,,
LD005843,CMP0019,2026-01-02,WON,37000.0,2026-01-17
LD005844,CMP0019,2026-01-02,Qualified,,
LD005845,CMP0019,2026-01-02,New,,
LD005846,CMP0019,2026-01-02,NEW ,,
LD005847,CMP0019,2026-01-03,proposal ,,
LD005848,CMP0019,2026-01-03,New,,
LD005849,CMP0019,2026-01-03,Lost,,2026-02-01
LD005850,CMP0019,2026-01-03,Lost,,2026-02-03
LD005851,CMP0019,2026-01-03,qualified,,
LD005852,CMP0019,2026-01-04,proposal ,,
LD005853,CMP0019,2026-01-04,lost,,2026-02-09
LD005854,CMP0019,2026-01-04,New,,
LD005855,CMP0019,2026-01-04,qualified,,
LD005856,CMP0019,2026-01-04,LOST,,2026-01-23
LD005857,CMP0019,2026-01-04,New,,
LD005858,CMP0019,2026-01-04,NEW ,,
LD005859,CMP0019,2026-01-04,lost,,2026-02-15
LD005860,CMP0019,2026-01-05,NEW ,,
LD005861,CMP0019,2026-01-05,lost,,2026-01-20
LD005862,CMP0019,2026-01-05,Qualified,,
LD005863,CMP0019,2026-01-05,lost,,2026-01-16
LD005864,CMP0019,2026-01-06,lost,,2026-01-25
LD005865,CMP0019,2026-01-06,qualified,,
LD005866,CMP0019,2026-01-06,Qualified,,
LD005867,CMP0019,2026-01-06,Lost,,2026-01-25
LD005868,CMP0019,2026-01-06,new,,
LD005869,CMP0019,2026-01-07,qualified,,
LD005870,CMP0019,2026-01-07,new,,
LD005871,CMP0019,2026-01-07,qualified,,
LD005872,CMP0019,2026-01-07,lost,,2026-02-10
LD005873,CMP0019,2026-01-07,LOST,,2026-02-05
LD005874,CMP0019,2026-01-07,Lost,,2026-01-16
LD005875,CMP0019,2026-01-07,qualified,,
LD005876,CMP0019,2026-01-07,Proposal,,
LD005877,CMP0019,2026-01-08,new,,
LD005878,CMP0019,2026-01-08,New,,
LD005879,CMP0019,2026-01-08,qualified,,
LD005880,CMP0019,2026-01-08,Qualified,,
LD005881,CMP0019,2026-01-08,new,,
LD005882,CMP0019,2026-01-08,proposal ,,
LD005883,CMP0019,2026-01-08,New,,
LD005884,CMP0019,2026-01-09,New,,
LD005885,CMP0019,2026-01-09,New,,
LD005886,CMP0019,2026-01-09,New,,
LD005887,CMP0019,2026-01-09,new,,
LD005888,CMP0019,2026-01-09,LOST,,2026-02-16
