campaign_id,report_date,impressions,clicks,spend_zar
CMP0030,2026-05-29,11637,161,1651.09
CMP0017,2025-12-31,15208,261,2945.98
CMP0007,2026-01-23,9481,119,1233.36
CMP0033,2026-03-27,5071,112,1724.54
CMP0008,2026-05-12,32065,339,2285.93
CMP0026,2026-06-30,1546,35,807.24
CMP0021,2026-05-20,4206,23,1359.93
CMP0006,2026-01-10,27127,294,2307.1
CMP0016,2025-12-31,4199,147,1834.36
CMP0027,2026-03-13,7019,36,2010.92
CMP0009,2026-02-08,15325,209,1399.59
CMP0024,2026-01-11,7807,144,2387.52
CMP0017,2026-01-15,12761,285,2773.4
CMP0008,2026-03-25,29310,311,2346.64
CMP0003,2026-05-30,3987,24,2086.36
CMP0012,2026-03-18,1852,68,1213.18
CMP0018,2026-06-16,8903,61,2639.49
CMP0023,2025-12-08,862,39,847.6
CMP0012,2026-03-01,2001,72,951.84
CMP0032,2025-11-12,6962,122,1748.99
CMP0032,2025-12-19,3545,67,1414.49
CMP0004,2026-06-02,1038,46,845.7
CMP0007,2026-02-24,8887,112,1226.05
CMP0026,2026-06-21,2432,49,539.6
CMP0007,2026-01-19,10502,105,1120.22
CMP0027,2026-03-06,8558,43,2460.47
CMP0032,2026-01-11,2529,49,1041.26
CMP0019,2026-03-19,20213,236,1907.32
CMP0011,2026-01-17,1590,71,1036.97
CMP0027,2026-04-06,8812,48,2084.85
CMP0011,2026-01-30,1853,79,1469.52
CMP0005,2026-07-11,18933,154,1187.45
CMP0032,2026-03-29,3438,58,1119.38
CMP0026,2026-04-16,2906,53,766.63
CMP0013,2026-01-05,22972,324,2747.56
CMP0017,2026-03-21,8563,188,2443.77
CMP0032,2026-03-31,3755,89,1736.57
CMP0029,2026-06-02,9800,130,1054.8
CMP0023,2026-02-15,779,36,660.5
CMP0025,2025-12-19,22521,322,2406.85
CMP0028,2026-05-18,2316,106,2891.74
CMP0013,2026-01-28,30180,354,3137.58
CMP0030,2026-01-25,13735,134,1324.92
CMP0019,2025-12-22,29102,280,2131.52
CMP0009,2026-02-01,16802,211,1539.32
CMP0009,2026-02-12,17633,235,1648.81
CMP0031,2026-08-24,14312,159,1306.92
CMP0003,2026-03-15,6860,34,1941.8
CMP0020,2025-12-12,1115,46,1164.12
CMP0005,2026-03-25,20015,215,1842.99
CMP0023,2025-11-24,1390,63,905.2
CMP0018,2026-04-30,9654,65,2754.97
CMP0004,2026-06-22,936,55,1017.46
CMP0006,2026-01-31,29544,289,2231.44
CMP0009,2025-12-19,21307,247,1833.43
CMP0017,2026-01-01,17372,285,3268.8
CMP0026,2026-05-05,1953,45,698.44
CMP0004,2026-08-26,731,31,856.76
CMP0015,2026-02-12,40288,411,3065.5
CMP0016,2025-12-18,3035,133,2131.92
CMP0016,2026-03-31,3497,147,2135.12
CMP0029,2026-05-18,6723,92,878.86
CMP0024,2026-03-16,8020,161,2864.06
CMP0003,2026-03-20,4972,27,2485.67
CMP0029,2026-02-24,9629,102,1092.88
CMP0021,2026-04-22,4364,29,1355.46
CMP0017,2026-01-31,9890,215,2343.44
CMP0012,2025-11-18,2360,80,1128.09
CMP0005,2026-03-19,24105,222,1816.08
CMP0024,2025-12-17,9592,180,2993.65
CMP0015,2026-03-23,32429,417,3003.66
CMP0023,2026-02-28,518,24,643.55
CMP0028,2026-04-05,1521,71,2068.02
CMP0016,2026-03-21,2369,103,1338.83
CMP0027,2026-03-08,3222,17,1609.44
CMP0029,2026-02-27,8510,112,986.92
CMP0031,2026-03-19,14594,192,1596.46
CMP0032,2026-02-28,2898,69,1184.54
CMP0002,2026-04-15,3572,140,2966.11
CMP0032,2026-01-01,4831,87,1551.6
CMP0015,2026-04-16,34307,427,2946.57
CMP0013,2026-01-06,35640,360,2945.56
CMP0008,2026-05-02,29919,320,2022.81
CMP0005,2026-02-28,18888,168,1215.13
CMP0011,2026-04-01,2032,75,1428.61
CMP0028,2026-05-10,1334,78,2096.29
CMP0025,2025-11-22,20792,231,1764.69
CMP0021,2026-06-21,5316,27,981.61
CMP0017,2025-12-27,11715,205,2408.13
CMP0002,2026-04-16,2974,115,2779.71
CMP0027,2026-01-21,6586,33,2153.79
CMP0023,2025-11-19,880,37,741.2
CMP0001,2026-07-06,1858,44,728.76
CMP0030,2026-03-25,15080,195,1650.66
CMP0012,2026-03-16,2769,90,1312.26
CMP0019,2025-12-26,23060,252,1863.27
CMP0009,2026-01-30,14501,202,1631.02
CMP0026,2026-05-25,1576,32,674.64
CMP0015,2026-06-09,30337,379,2938.94
CMP0024,2026-03-02,8324,163,2793.94
CMP0018,2026-04-09,7640,55,2481.0
CMP0019,2025-12-17,21714,311,2251.18
CMP0013,2026-02-02,23342,276,2481.62
CMP0025,2025-12-30,34587,336,2500.48
CMP0016,2026-04-01,3797,144,2205.03
CMP0031,2026-04-29,13700,176,1458.12
CMP0005,2026-02-17,20765,169,1557.94
CMP0024,2025-12-23,8802,194,3409.96
CMP0015,2026-05-04,36524,404,2933.05
CMP0013,2026-02-25,33098,346,2801.91
CMP0005,2026-05-11,15857,179,1537.06
CMP0030,2025-12-19,15120,182,1615.59
CMP0020,2025-11-16,940,42,1014.41
CMP0025,2026-01-04,14092,198,1694.33
CMP0012,2026-02-19,1822,81,1115.09
CMP0029,2026-05-17,7523,75,732.76
CMP0011,2026-01-16,2042,77,1510.12
CMP0025,2026-01-14,20676,262,2146.31
CMP0016,2026-03-30,3236,146,1840.77
CMP0030,2025-12-11,11105,135,1468.3
CMP0012,2026-01-03,1308,59,834.86
CMP0023,2026-03-22,756,35,600.99
CMP0018,2026-03-11,7049,47,2431.51
CMP0032,2026-03-18,4454,82,1637.54
CMP0002,2026-04-28,2478,115,2586.57
CMP0024,2026-03-04,10441,201,2973.75
CMP0002,2026-05-02,1661,79,1956.7
CMP0033,2026-05-15,4542,104,1641.84
CMP0001,2026-06-16,1862,38,662.19
CMP0019,2026-03-11,19449,242,1880.28
CMP0029,2026-02-13,10294,119,992.33
CMP0018,2026-06-25,11243,67,2751.06
CMP0014,2026-04-09,16041,155,1272.48
CMP0011,2026-02-17,1480,71,1269.8
CMP0025,2026-01-11,17671,193,1561.86
CMP0018,2026-04-17,9089,51,2355.81
CMP0031,2026-06-15,15955,180,1344.02
CMP0009,2026-03-06,26351,307,2087.21
CMP0012,2025-12-08,1561,74,1046.93
CMP0028,2026-06-06,1680,87,1927.42
CMP0029,2026-07-06,9135,94,1010.77
CMP0014,2026-06-21,15679,122,895.43
CMP0027,2026-05-23,3920,28,1777.75
CMP0027,2026-03-21,5176,25,1631.94
CMP0016,2026-01-11,2124,86,1595.09
CMP0027,2026-05-19,3702,21,1973.01
CMP0002,2026-04-12,1847,88,2189.13
CMP0008,2026-05-09,34674,267,1966.82
CMP0032,2026-02-08,2073,49,1161.09
CMP0031,2026-06-16,14263,176,1372.95
CMP0026,2026-04-03,2129,44,788.31
CMP0027,2026-02-09,10282,52,2514.6
CMP0008,2026-05-28,40280,355,2482.31
CMP0005,2026-05-24,11305,129,1094.4
CMP0009,2026-01-28,20796,236,1803.91
CMP0031,2026-04-23,16559,175,1373.15
CMP0032,2026-03-22,3022,50,1101.22
CMP0033,2026-03-20,4883,98,1565.32
CMP0009,2026-03-10,22046,226,1677.16
CMP0011,2026-02-26,1827,70,1259.1
CMP0015,2026-04-10,34853,479,3529.91
CMP0024,2026-03-17,8197,187,3253.44
CMP0029,2026-06-08,9195,114,1095.11
CMP0001,2026-02-19,3273,59,730.42
CMP0019,2026-03-08,13940,182,1516.85
CMP0029,2026-06-11,8267,100,1041.69
CMP0017,2026-04-15,12094,290,3122.69
CMP0021,2026-07-16,4197,28,1511.36
CMP0027,2026-03-18,4931,34,2131.45
CMP0012,2025-12-02,2392,94,1266.06
CMP0013,2026-03-17,26297,362,3102.85
CMP0009,2026-03-08,16910,216,1529.45
CMP0018,2026-05-16,5965,38,1721.23
CMP0005,2026-04-17,17229,194,1680.76
CMP0012,2026-02-25,1931,79,1305.32
CMP0014,2026-03-17,16481,129,1010.04
CMP0011,2026-04-17,1425,62,1507.83
CMP0028,2026-06-29,2555,123,2827.91
CMP0003,2026-08-05,5970,42,2548.89
CMP0022,2026-05-29,7627,107,1380.49
CMP0023,2025-12-28,576,25,605.09
CMP0005,2026-03-10,26342,209,1833.03
CMP0031,2026-05-13,12603,165,1391.78
CMP0004,2026-07-08,806,40,900.38
CMP0031,2026-05-11,20456,214,1554.44
CMP0021,2026-08-18,5975,38,1351.52
CMP0022,2026-05-30,3993,70,846.89
CMP0018,2026-04-15,7844,53,2351.78
CMP0030,2026-04-07,14085,200,1793.35
CMP0007,2026-01-21,10837,121,1184.81
CMP0019,2026-03-01,18095,197,1509.11
CMP0007,2026-02-09,10236,110,1098.28
CMP0017,2026-01-10,10070,174,2153.25
CMP0005,2026-02-19,17748,189,1460.13
CMP0029,2026-03-08,5857,78,696.55
CMP0032,2025-12-26,4265,82,1507.75
CMP0004,2026-05-18,842,50,1039.47
CMP0029,2026-01-16,6719,86,880.37
CMP0027,2026-02-01,3005,21,1539.79
CMP0027,2026-04-02,5600,35,1976.28
CMP0009,2025-12-31,22554,241,1750.27
CMP0007,2026-01-24,6282,74,860.53
CMP0006,2026-02-13,50551,410,3058.22
CMP0028,2026-01-14,1858,97,2812.56
CMP0026,2026-03-13,2338,45,701.61
CMP0029,2026-05-31,6976,71,739.82
CMP0027,2026-03-30,6892,42,2385.57
CMP0028,2026-05-27,2581,120,3002.3
CMP0018,2026-02-12,10295,63,2725.66
CMP0026,2026-05-17,1839,35,587.87
CMP0033,2026-06-20,4110,81,1195.76
CMP0031,2026-06-05,16921,183,1476.4
CMP0028,2026-02-25,2489,116,3205.17
CMP0022,2026-04-21,6981,129,1207.84
CMP0008,2026-02-25,40868,321,2284.31
CMP0027,2025-12-31,7573,47,2211.7
CMP0005,2026-04-11,17800,155,1384.73
CMP0005,2026-07-03,15243,148,1456.72
CMP0033,2026-04-15,6555,121,1658.55
CMP0003,2026-07-16,4346,25,2539.25
CMP0020,2025-12-26,1525,72,1378.64
CMP0025,2025-11-16,21023,245,1773.43
CMP0017,2026-02-02,11132,255,2707.19
CMP0008,2026-02-27,33705,325,2637.58
CMP0021,2026-08-23,3644,21,1048.19
CMP0001,2026-07-24,2178,52,783.48
CMP0015,2026-05-17,26198,351,2639.84
CMP0018,2026-03-03,8065,51,2290.97
CMP0005,2026-04-20,20369,215,1754.56
CMP0019,2025-12-14,15464,198,1586.25
CMP0028,2026-03-17,2131,103,2686.46
CMP0020,2025-10-03,1114,63,1430.21
CMP0017,2026-01-20,15264,251,2996.67
CMP0008,2026-07-15,31338,344,2385.92
CMP0017,2026-01-17,7798,177,2068.07
CMP0030,2026-05-23,12687,144,1266.95
CMP0017,2026-04-29,15960,258,3039.77
CMP0005,2026-04-03,19411,204,1727.02
CMP0001,2026-07-21,1740,39,643.13
CMP0012,2026-01-02,1938,74,1056.49
CMP0014,2026-05-19,14836,130,1094.71
CMP0029,2026-04-12,5144,72,668.81
CMP0026,2026-04-22,2086,34,743.45
CMP0015,2026-04-20,41090,462,3289.21
CMP0003,2026-03-31,7283,48,3035.9
CMP0010,2026-04-09,1719,77,1993.55
CMP0019,2026-01-21,19515,253,2021.14
CMP0009,2026-01-01,21634,235,1768.98
CMP0032,2026-02-22,3766,77,1299.16
CMP0028,2026-04-30,1675,91,2638.97
CMP0032,2026-01-02,3954,88,1476.8
CMP0008,2026-06-17,40036,349,2455.76
CMP0017,2026-01-04,12920,214,2261.63
CMP0024,2026-01-30,7909,154,3005.04
CMP0004,2026-06-24,1061,54,942.73
CMP0030,2026-03-21,13778,142,1176.4
CMP0031,2026-03-09,18315,188,1437.09
CMP0015,2026-04-15,34240,361,2835.08
CMP0029,2026-07-01,9320,94,982.18
CMP0001,2026-03-13,2228,48,801.71
CMP0003,2026-05-04,5700,37,2666.55
CMP0028,2026-03-06,2370,112,2628.32
CMP0001,2026-02-09,2806,59,683.05
CMP0024,2026-01-07,8002,173,3020.65
CMP0022,2026-05-13,6265,97,1164.21
CMP0019,2026-01-09,27665,278,2012.15
CMP0022,2026-05-12,7183,117,1326.67
CMP0006,2026-02-04,46146,395,2979.07
CMP0009,2026-03-14,14422,184,1352.87
CMP0004,2026-08-03,853,40,889.63
CMP0005,2026-02-03,17729,180,1501.75
CMP0033,2026-06-15,5329,122,1716.03
CMP0033,2026-07-16,4172,93,1406.16
CMP0031,2026-06-30,15777,181,1536.67
CMP0022,2026-07-16,7482,96,1378.83
CMP0028,2026-05-01,2162,109,2738.26
CMP0032,2026-03-02,7052,119,1766.33
CMP0030,2026-01-17,13318,144,1359.15
CMP0026,2026-04-27,1864,32,648.14
CMP0030,2025-12-08,11625,146,1421.31
CMP0022,2026-06-13,4778,79,1016.75
CMP0003,2026-05-14,6431,38,2899.38
CMP0017,2026-04-07,15451,297,3277.92
CMP0019,2025-11-28,21917,302,2044.62
CMP0020,2025-11-08,1078,54,1052.79
CMP0031,2026-04-06,12387,167,1361.68
CMP0032,2026-02-27,4714,104,1750.59
CMP0014,2026-05-13,19288,150,1182.01
CMP0020,2025-11-25,1301,61,1383.23
CMP0031,2026-08-28,15114,176,1470.68
CMP0029,2026-05-14,5679,80,911.33
CMP0003,2026-03-30,8232,49,2877.1
CMP0004,2026-08-17,860,39,854.35
CMP0014,2026-01-31,8568,91,824.52
CMP0014,2026-02-27,16772,147,1228.71
CMP0027,2026-01-07,5026,33,2321.31
CMP0023,2026-01-29,904,37,825.36
CMP0032,2026-03-10,4249,90,1580.23
CMP0005,2026-02-27,17708,180,1572.54
CMP0018,2026-06-22,10691,57,2328.74
CMP0028,2026-07-20,2594,131,3142.0
CMP0005,2026-02-18,17078,195,1522.26
CMP0014,2026-01-28,13416,151,1232.3
CMP0007,2026-02-17,10289,119,1271.75
CMP0032,2025-11-08,2711,58,1067.57
CMP0014,2026-04-24,13440,134,1059.67
CMP0005,2026-01-21,21012,178,1841.58
CMP0016,2026-01-01,3250,123,2006.65
CMP0017,2026-01-22,15056,280,3255.63
CMP0001,2026-04-05,2483,46,601.67
CMP0010,2026-05-11,2063,91,2214.18
CMP0032,2026-03-25,5092,98,1520.54
CMP0007,2026-03-03,9448,133,1256.95
CMP0010,2026-05-23,2143,94,1851.11
CMP0029,2026-02-08,9414,98,824.96
CMP0006,2026-03-04,53493,453,3246.41
CMP0018,2026-03-16,11245,55,2254.77
CMP0008,2026-05-31,27850,228,1710.3
CMP0015,2026-03-12,44174,450,3419.32
CMP0022,2026-07-01,7906,105,1306.42
CMP0025,2026-01-01,31131,320,2519.16
CMP0001,2026-05-21,1863,44,720.75
CMP0017,2026-02-22,11680,212,2264.87
CMP0005,2026-05-04,20031,224,1651.11
CMP0021,2026-05-16,4486,26,1036.21
CMP0030,2026-06-17,14625,187,1774.28
CMP0005,2026-04-26,16106,152,1283.19
CMP0004,2026-07-09,879,47,857.84
CMP0017,2026-03-20,15317,292,3115.53
CMP0030,2026-05-31,13893,137,1119.43
CMP0013,2026-02-09,32500,374,3059.69
CMP0019,2026-02-14,24910,240,1730.31
CMP0032,2025-12-06,3629,79,1311.74
CMP0012,2026-01-17,1126,49,828.19
CMP0007,2026-01-20,7618,103,1211.68
CMP0015,2026-02-17,42115,441,3209.08
CMP0014,2026-03-16,19146,169,1271.19
CMP0002,2026-04-18,3464,116,2347.76
CMP0024,2026-01-02,8260,152,2984.05
CMP0008,2026-06-11,46207,383,2450.71
CMP0018,2026-02-08,9119,52,1912.68
CMP0017,2026-01-05,12241,248,2709.79
CMP0025,2025-12-06,18250,226,1751.33
CMP0032,2026-02-11,5113,94,1777.69
CMP0022,2026-07-21,8131,115,1190.83
CMP0016,2025-12-06,2010,83,1292.25
CMP0005,2026-02-09,18769,207,1576.13
CMP0030,2026-05-21,11085,152,1550.97
CMP0030,2026-06-18,15922,190,1733.53
CMP0027,2025-12-24,6370,32,2361.84
CMP0012,2025-12-17,2031,91,1177.85
CMP0001,2026-04-30,2745,47,683.76
CMP0005,2026-04-07,16542,176,1612.77
CMP0027,2026-04-25,4597,31,1741.64
CMP0006,2026-01-25,32278,355,2607.87
CMP0026,2026-05-04,2103,50,780.01
CMP0005,2026-06-03,21566,224,1713.67
CMP0027,2026-03-10,7283,38,2205.87
CMP0010,2026-05-13,1728,91,2324.6
CMP0028,2026-04-29,2184,109,2869.05
CMP0005,2026-06-08,18890,184,1472.91
CMP0024,2026-01-12,6317,146,2919.92
CMP0019,2026-01-25,19431,205,1512.89
CMP0031,2026-06-09,15328,195,1421.11
CMP0031,2026-04-18,10861,140,1005.97
CMP0019,2026-01-30,20834,265,1896.45
CMP0020,2025-11-30,850,48,994.09
CMP0015,2026-02-22,26722,342,2433.36
CMP0031,2026-07-12,11937,147,1207.55
CMP0017,2026-01-28,12909,280,3227.65
CMP0005,2026-06-09,25096,204,1832.32
CMP0021,2026-04-28,4775,31,1453.72
CMP0003,2026-08-24,5688,32,2634.51
CMP0012,2025-11-07,2070,85,1190.93
CMP0012,2025-11-30,1357,65,894.74
CMP0020,2025-10-20,1132,56,1266.59
CMP0032,2026-03-20,4693,98,1435.23
CMP0024,2025-12-07,7851,126,2504.51
CMP0002,2026-05-07,4138,140,3292.31
CMP0011,2026-02-13,2240,79,1462.2
CMP0023,2026-01-28,759,35,734.78
CMP0007,2026-01-05,10028,115,1131.66
CMP0008,2026-04-16,39631,343,2368.44
CMP0016,2025-12-29,3297,123,1957.33
CMP0014,2026-06-22,20917,177,1263.62
CMP0028,2026-05-12,2119,112,3046.2
CMP0029,2026-03-27,8129,92,889.76
CMP0030,2026-05-12,14948,144,1442.94
CMP0027,2026-05-08,6367,35,2099.51
CMP0004,2026-04-27,948,55,876.21
CMP0011,2026-01-04,2056,67,924.66
CMP0025,2026-02-03,26237,274,2159.03
CMP0013,2026-01-23,27859,330,2718.33
CMP0012,2025-11-26,2129,72,1085.59
CMP0028,2026-06-07,2085,87,2342.83
CMP0013,2026-02-17,23918,321,2723.77
CMP0008,2026-04-15,36402,342,2296.52
CMP0010,2026-06-11,2084,102,2486.52
CMP0023,2026-04-07,1145,47,803.6
CMP0014,2026-06-11,12531,144,1096.5
CMP0008,2026-06-04,46324,395,2584.65
CMP0033,2026-05-31,3528,66,1166.18
CMP0014,2026-06-24,17277,138,1207.14
CMP0004,2026-06-05,1093,51,881.53
CMP0018,2026-05-15,8664,56,2341.33
CMP0018,2026-03-06,7218,44,2452.48
CMP0028,2026-02-05,2805,116,2896.06
CMP0024,2026-01-01,7507,137,2789.99
CMP0026,2026-07-26,1399,32,553.61
CMP0012,2026-01-31,876,39,840.49
CMP0003,2026-06-02,7691,52,3119.22
CMP0023,2026-03-01,791,35,662.54
CMP0020,2025-12-31,1154,69,1470.58
CMP0027,2026-05-24,6354,31,1678.59
CMP0001,2026-05-02,2297,38,474.47
CMP0007,2026-01-28,9679,101,1082.93
CMP0004,2026-08-12,1043,42,971.83
CMP0023,2026-01-17,778,26,602.91
CMP0021,2026-07-25,3088,17,1013.1
CMP0023,2026-04-14,1130,45,758.85
CMP0015,2026-03-14,25173,277,2221.81
CMP0033,2026-06-03,5460,115,1667.55
CMP0008,2026-01-28,36035,352,2454.55
CMP0003,2026-05-17,4968,34,1964.4
CMP0007,2026-02-01,7049,96,928.92
CMP0029,2026-04-17,10452,117,1042.14
CMP0025,2025-11-14,28105,280,2229.97
CMP0023,2026-04-05,573,27,549.05
CMP0028,2026-03-27,2576,121,2946.44
CMP0031,2026-07-15,22677,221,1653.35
CMP0013,2026-01-18,19021,238,2065.55
CMP0028,2026-02-20,2320,109,2669.17
CMP0033,2026-04-19,3725,77,1202.85
CMP0008,2026-05-27,43756,354,2583.46
CMP0014,2026-03-30,14444,127,1134.16
CMP0028,2026-07-22,2059,108,2933.44
CMP0029,2026-01-30,8044,90,982.38
CMP0008,2026-05-25,41051,330,2542.11
CMP0023,2026-01-27,731,35,843.22
CMP0025,2025-12-28,17918,257,1873.44
CMP0016,2026-03-07,2235,91,1468.66
CMP0023,2025-12-12,814,37,851.94
CMP0005,2026-04-02,28909,236,1800.45
CMP0001,2026-06-20,1126,26,479.02
CMP0007,2026-02-03,8139,113,1270.01
CMP0016,2025-12-09,4559,151,2099.44
CMP0012,2026-03-07,1575,71,968.46
CMP0008,2026-07-18,25216,225,1968.28
CMP0032,2025-11-13,5599,91,1469.84
CMP0011,2026-03-21,1452,52,988.55
CMP0016,2026-03-26,3594,128,1743.11
CMP0010,2026-05-30,1323,63,1633.82
CMP0020,2025-11-18,1027,47,1151.6
CMP0017,2026-02-04,14593,306,3270.89
CMP0012,2025-12-19,2282,89,1270.33
CMP0026,2026-03-26,2153,44,702.45
CMP0028,2026-02-23,2164,109,2778.7
CMP0001,2026-07-01,2061,42,799.61
CMP0003,2026-05-01,7120,51,2703.36
CMP0015,2026-04-27,42035,450,3465.8
CMP0032,2026-02-15,3333,71,1212.1
CMP0021,2026-03-24,5852,35,1265.63
CMP0015,2026-04-07,27805,391,2861.51
CMP0032,2025-11-04,4957,83,1668.17
CMP0028,2026-06-16,2154,108,2576.14
CMP0030,2026-05-15,12915,171,1788.35
CMP0014,2026-04-17,15394,140,1210.62
CMP0022,2026-06-27,4359,75,850.52
CMP0017,2026-05-20,12443,214,2888.44
CMP0013,2026-02-07,20126,281,2331.99
CMP0004,2026-06-13,1069,47,768.42
CMP0010,2026-06-13,1255,69,1505.36
CMP0028,2026-01-05,2060,104,2821.66
CMP0006,2026-02-14,31418,328,2217.48
CMP0010,2026-03-26,1998,94,2239.55
CMP0029,2026-01-25,5998,79,789.6
CMP0018,2026-05-25,10314,59,2431.88
CMP0023,2026-03-27,1040,49,877.36
CMP0026,2026-05-27,2375,40,663.15
CMP0033,2026-07-21,4819,94,1587.35
CMP0033,2026-04-08,5118,98,1416.35
CMP0020,2025-12-05,1032,61,1305.21
CMP0021,2026-06-05,5569,29,1229.55
CMP0012,2026-01-14,2421,85,1084.62
CMP0022,2026-04-22,5493,102,1180.53
CMP0005,2026-05-16,14745,165,1284.36
CMP0012,2026-02-05,1582,66,1033.63
CMP0028,2026-07-15,2339,113,2751.22
CMP0005,2026-01-11,12259,134,1095.11
CMP0017,2026-05-30,10272,231,2389.79
CMP0032,2025-11-21,3845,74,1387.51
CMP0027,2025-12-13,3056,22,1545.8
CMP0021,2026-05-15,5508,31,1180.07
CMP0033,2026-05-10,3712,81,1145.55
CMP0026,2026-04-07,2263,48,714.81
CMP0024,2026-02-17,6849,148,2887.82
CMP0011,2026-05-14,1774,68,1466.81
CMP0015,2026-05-25,34916,460,3493.63
CMP0008,2026-01-24,30851,276,2016.03
CMP0013,2026-01-24,21472,231,2090.91
CMP0003,2026-05-08,5870,38,2441.32
CMP0011,2026-01-07,2025,69,1495.34
CMP0027,2026-01-13,5383,34,2514.94
CMP0013,2026-03-04,25131,312,2814.5
CMP0006,2026-03-10,41027,411,3262.37
CMP0031,2026-05-05,16297,170,1511.75
CMP0018,2026-02-18,9610,52,2233.34
CMP0012,2025-11-19,2327,86,1072.51
CMP0014,2026-04-22,15457,162,1219.02
CMP0031,2026-07-27,14384,174,1437.84
CMP0008,2026-07-14,31886,309,2108.58
CMP0030,2026-03-12,14344,173,1794.97
CMP0015,2026-05-23,28294,318,2495.86
CMP0029,2025-12-28,6365,84,777.6
CMP0031,2026-04-19,12714,152,1220.3
CMP0032,2025-11-20,3616,81,1414.06
CMP0022,2026-04-13,6201,85,1101.39
CMP0010,2026-05-03,1034,55,1498.16
CMP0003,2026-05-27,8825,43,3087.37
CMP0024,2025-11-18,8320,164,3247.37
CMP0002,2026-05-19,3350,148,3305.12
CMP0032,2025-11-29,2885,63,1107.39
CMP0018,2026-02-09,8375,44,2626.59
CMP0022,2026-05-01,6893,118,1252.57
CMP0028,2026-05-29,1848,89,2746.84
CMP0006,2026-01-07,47898,429,3218.62
CMP0012,2026-02-17,2245,83,1123.26
CMP0015,2026-05-07,34005,394,2960.78
CMP0032,2026-03-15,3704,62,1303.0
CMP0027,2025-12-06,4288,24,1622.66
CMP0023,2026-02-08,685,26,551.52
CMP0021,2026-04-04,3194,20,1071.0
CMP0015,2026-02-18,44062,458,3326.93
CMP0027,2026-02-14,3648,26,1718.9
CMP0015,2026-06-06,25087,330,2564.46
CMP0008,2026-04-25,29872,260,1927.93
CMP0011,2026-04-25,858,39,913.88
CMP0025,2026-01-29,24632,292,2304.56
CMP0011,2025-12-14,1223,57,1128.43
CMP0004,2026-05-27,908,51,916.29
CMP0029,2026-05-21,6405,86,980.33
CMP0001,2026-07-27,1658,39,683.2
CMP0003,2026-04-05,5699,36,2073.27
CMP0008,2026-06-20,29115,284,1958.89
CMP0012,2026-02-02,2478,83,1259.96
CMP0008,2026-05-06,36639,337,2439.09
CMP0022,2026-05-17,5301,77,832.53
CMP0012,2025-11-12,1917,79,1169.42
CMP0014,2026-02-21,9482,107,906.58
CMP0026,2026-05-22,1381,30,652.24
CMP0020,2025-12-25,1374,69,1352.73
CMP0003,2026-07-25,3971,25,2151.37
CMP0016,2026-03-13,3257,108,1988.39
CMP0029,2026-03-24,7811,84,934.57
CMP0027,2025-12-08,8588,45,2373.31
CMP0022,2026-05-04,6947,116,1265.52
CMP0011,2026-04-22,1848,61,1390.34
CMP0027,2026-01-24,3881,20,1472.26
CMP0033,2026-06-16,4904,87,1390.37
CMP0027,2026-02-25,4459,26,1972.65
CMP0001,2026-03-25,2390,47,779.04
CMP0015,2026-03-21,35416,344,2395.13
CMP0028,2026-01-20,2201,100,2546.25
CMP0030,2026-05-04,13792,151,1486.02
CMP0004,2026-06-12,872,50,952.16
CMP0026,2026-04-21,1344,29,657.82
CMP0017,2026-05-31,7223,159,1942.76
CMP0030,2026-02-26,13764,167,1692.06
CMP0018,2026-04-06,9054,61,2369.98
CMP0022,2026-06-01,6409,92,1124.75
CMP0024,2025-11-19,9193,161,3122.79
CMP0030,2026-01-22,13164,176,1718.3
CMP0028,2026-07-11,1500,86,2163.62
CMP0019,2026-01-18,21141,230,1704.77
CMP0022,2026-08-20,7041,93,1234.16
CMP0030,2026-01-01,15057,192,1816.71
CMP0001,2026-04-08,2249,41,682.54
CMP0032,2026-01-20,4457,85,1402.28
CMP0006,2026-01-30,37375,394,2900.44
CMP0030,2026-03-09,14672,203,1700.66
CMP0021,2026-06-29,4540,29,1430.68
CMP0020,2025-11-24,847,44,1175.26
CMP0026,2026-07-20,2350,38,655.27
CMP0033,2026-05-25,6708,124,1695.06
CMP0018,2026-05-07,10055,57,2788.64
CMP0022,2026-04-28,6561,110,1284.41
CMP0032,2025-12-18,3401,80,1443.53
CMP0029,2026-05-19,8478,121,996.47
CMP0005,2026-06-24,22973,214,1835.56
CMP0031,2026-06-26,18587,187,1427.44
CMP0031,2026-06-08,15576,181,1420.08
CMP0014,2026-03-29,9886,99,749.13
CMP0033,2026-05-18,7220,120,1554.17
CMP0014,2026-03-15,10270,116,814.76
CMP0024,2025-12-10,7488,148,2673.27
CMP0003,2026-04-01,7155,43,2807.2
CMP0023,2025-11-22,615,28,622.58
CMP0032,2026-02-21,3468,81,1236.11
CMP0031,2026-06-02,15280,168,1358.97
CMP0011,2026-05-20,1688,78,1485.06
CMP0021,2026-06-10,4902,31,1447.75
CMP0030,2026-05-20,13955,174,1782.86
CMP0021,2026-05-18,4253,23,1286.39
CMP0021,2026-08-01,3489,17,943.05
CMP0002,2026-04-25,3198,107,2464.6
CMP0002,2026-05-16,2360,97,1993.75
CMP0009,2026-01-14,21711,284,1947.11
CMP0032,2026-01-25,3446,80,1186.22
CMP0025,2025-12-02,24426,292,2370.71
CMP0017,2026-05-19,12303,251,2604.79
CMP0011,2026-03-12,1633,77,1543.23
CMP0023,2026-04-01,840,30,781.95
CMP0011,2026-02-14,1434,49,1083.33
